date,temperature,humidity,pressure
2016-01-01 18:30:00+00:00,16.111,90.241035,1018.47614
2016-01-01 19:30:00+00:00,15.461,91.37177,1017.87415
2016-01-01 20:30:00+00:00,14.961,92.23487,1017.4721
2016-01-01 21:30:00+00:00,14.511001,92.81174,1017.3703
2016-01-01 22:30:00+00:00,14.461,92.507,1016.67084
2016-01-01 23:30:00+00:00,15.111,90.75743,1017.3731
2016-01-02 00:30:00+00:00,15.911,89.64477,1017.97577
2016-01-02 01:30:00+00:00,16.711,87.42302,1019.0783
2016-01-02 02:30:00+00:00,19.811,73.61289,1019.7911
2016-01-02 03:30:00+00:00,22.661001,61.21295,1020.10345
2016-01-02 04:30:00+00:00,24.411001,50.308765,1019.51196
2016-01-02 05:30:00+00:00,25.411001,44.981358,1018.31757
2016-01-02 06:30:00+00:00,25.811,47.812145,1017.2206
2016-01-02 07:30:00+00:00,26.161001,45.03977,1015.62415
2016-01-02 08:30:00+00:00,26.111,43.72179,1015.0249
2016-01-02 09:30:00+00:00,25.761,43.76852,1014.7237
2016-01-02 10:30:00+00:00,24.511,50.008507,1014.5185
2016-01-02 11:30:00+00:00,22.861,56.137806,1015.4104
2016-01-02 12:30:00+00:00,21.211,63.094597,1016.2021
2016-01-02 13:30:00+00:00,19.661001,71.01964,1016.69446
2016-01-02 14:30:00+00:00,18.311,78.51927,1016.988
2016-01-02 15:30:00+00:00,17.611,81.26123,1017.2844
2016-01-02 16:30:00+00:00,16.811,85.47847,1017.08124
2016-01-02 17:30:00+00:00,16.611,85.73479,1016.58093
2016-01-02 18:30:00+00:00,17.761,80.75735,1016.6862
2016-01-02 19:30:00+00:00,17.311,84.16283,1016.2844
2016-01-02 20:30:00+00:00,16.961,87.4457,1015.9832
2016-01-02 21:30:00+00:00,16.711,89.99422,1015.38306
2016-01-02 22:30:00+00:00,16.311,92.6097,1015.28125
2016-01-02 23:30:00+00:00,14.911,96.202354,1015.97406
2016-01-03 00:30:00+00:00,14.361,97.44312,1016.87036
2016-01-03 01:30:00+00:00,16.361,90.84235,1017.67847
2016-01-03 02:30:00+00:00,20.111,70.19188,1018.3945
2016-01-03 03:30:00+00:00,22.711,57.76491,1018.50543
2016-01-03 04:30:00+00:00,24.211,50.9154,1017.71326
2016-01-03 05:30:00+00:00,25.111,48.24872,1016.8181
2016-01-03 06:30:00+00:00,25.761,50.33805,1015.2231
2016-01-03 07:30:00+00:00,25.761,49.053932,1014.1245
2016-01-03 08:30:00+00:00,25.711,48.566532,1013.425
2016-01-03 09:30:00+00:00,25.611,48.06964,1013.225
2016-01-03 10:30:00+00:00,24.811,53.093586,1013.12164
2016-01-03 11:30:00+00:00,23.511,58.145493,1014.11456
2016-01-03 12:30:00+00:00,21.511,70.682816,1014.90497
2016-01-03 13:30:00+00:00,20.611,71.19651,1015.7002
2016-01-03 14:30:00+00:00,20.111,72.49073,1016.19727
2016-01-03 15:30:00+00:00,18.961,78.11045,1016.4915
2016-01-03 16:30:00+00:00,17.061,87.736534,1016.4832
2016-01-03 17:30:00+00:00,16.411001,89.393906,1016.3802
2016-01-03 18:30:00+00:00,16.361,91.42904,1016.48004
2016-01-03 19:30:00+00:00,15.761001,92.28102,1015.9778
2016-01-03 20:30:00+00:00,15.261001,93.455185,1015.7759
2016-01-03 21:30:00+00:00,15.011001,94.35581,1015.77454
2016-01-03 22:30:00+00:00,14.861,94.34943,1015.87384
2016-01-03 23:30:00+00:00,14.711,94.34305,1016.37256
2016-01-04 00:30:00+00:00,14.461,94.639626,1017.36993
2016-01-04 01:30:00+00:00,16.011,88.213,1018.5758
2016-01-04 02:30:00+00:00,18.961,72.99058,1019.2879
2016-01-04 03:30:00+00:00,21.761,61.801735,1019.6
2016-01-04 04:30:00+00:00,23.661001,51.94485,1019.2088
2016-01-04 05:30:00+00:00,24.711,44.348087,1017.9152
2016-01-04 06:30:00+00:00,25.211,45.818905,1016.41907
2016-01-04 07:30:00+00:00,25.411001,43.67181,1015.32135
2016-01-04 08:30:00+00:00,25.511,42.284096,1015.022
2016-01-04 09:30:00+00:00,25.211,42.200523,1014.62134
2016-01-04 10:30:00+00:00,24.011,48.11042,1014.71606
2016-01-04 11:30:00+00:00,22.111,55.586395,1015.40686
2016-01-04 12:30:00+00:00,20.611,61.941788,1016.1996
2016-01-04 13:30:00+00:00,19.461,67.38516,1017.09296
2016-01-04 14:30:00+00:00,18.461,72.42872,1017.488
2016-01-04 15:30:00+00:00,17.511,77.64081,1017.6836
2016-01-04 16:30:00+00:00,16.511,83.25749,1017.3795
2016-01-04 17:30:00+00:00,15.511001,89.03413,1017.17505
2016-01-04 18:30:00+00:00,14.861,89.85725,1016.57294
2016-01-04 19:30:00+00:00,14.311001,90.99967,1016.07104
2016-01-04 20:30:00+00:00,14.061001,90.982925,1015.6702
2016-01-04 21:30:00+00:00,13.911,90.97287,1015.37
2016-01-04 22:30:00+00:00,14.311001,89.816,1015.27203
2016-01-04 23:30:00+00:00,15.411,88.16139,1015.7765
2016-01-05 00:30:00+00:00,15.261001,90.17979,1016.6747
2016-01-05 01:30:00+00:00,16.061,88.50342,1017.4772
2016-01-05 02:30:00+00:00,19.261,71.175285,1018.09106
2016-01-05 03:30:00+00:00,22.061,57.045975,1018.2033
2016-01-05 04:30:00+00:00,23.461,46.711205,1017.51025
2016-01-05 05:30:00+00:00,24.411001,42.82257,1016.61566
2016-01-05 06:30:00+00:00,24.661001,45.36894,1015.31824
2016-01-05 07:30:00+00:00,25.011,43.561085,1014.0214
2016-01-05 08:30:00+00:00,24.961,42.9757,1013.4219
2016-01-05 09:30:00+00:00,24.711,43.048462,1012.9215
2016-01-05 10:30:00+00:00,23.661001,48.492287,1013.1166
2016-01-05 11:30:00+00:00,22.111,55.043125,1014.0086
2016-01-05 12:30:00+00:00,20.711,61.762714,1014.8016
2016-01-05 13:30:00+00:00,19.461,68.4916,1015.69476
2016-01-05 14:30:00+00:00,18.111,76.482315,1016.18805
2016-01-05 15:30:00+00:00,17.111,81.724464,1016.1836
2016-01-05 16:30:00+00:00,16.411001,85.43689,1015.9807
2016-01-05 17:30:00+00:00,15.811001,87.62502,1015.57874
2016-01-05 18:30:00+00:00,15.461,89.03011,1015.57715
2016-01-05 19:30:00+00:00,15.761001,87.33627,1015.2787
2016-01-05 20:30:00+00:00,16.061,86.79877,1015.0803
2016-01-05 21:30:00+00:00,16.211,87.09487,1014.88116
2016-01-05 22:30:00+00:00,16.211,88.23014,1015.08093
2016-01-05 23:30:00+00:00,16.211,89.3784,1015.97974
2016-01-06 00:30:00+00:00,15.911,91.400475,1016.9771
2016-01-06 01:30:00+00:00,16.661001,89.41326,1017.9793
2016-01-06 02:30:00+00:00,19.811,70.5898,1018.6925
2016-01-06 03:30:00+00:00,22.411001,56.20896,1018.704
2016-01-06 04:30:00+00:00,23.911001,48.71913,1018.2113
2016-01-06 05:30:00+00:00,24.811,45.70952,1016.9168
2016-01-06 06:30:00+00:00,25.311,45.996418,1015.62067
2016-01-06 07:30:00+00:00,25.711,44.04266,1014.6235
2016-01-06 08:30:00+00:00,25.761,43.482258,1013.8248
2016-01-06 09:30:00+00:00,25.511,43.699467,1013.3241
2016-01-06 10:30:00+00:00,24.511,49.20002,1013.71954
2016-01-06 11:30:00+00:00,23.011,55.090122,1014.0129
2016-01-06 12:30:00+00:00,21.311,62.912582,1014.8041
2016-01-06 13:30:00+00:00,20.011,69.94636,1015.2978
2016-01-06 14:30:00+00:00,18.911001,75.870705,1016.19196
2016-01-06 15:30:00+00:00,18.011,80.270966,1016.88684
2016-01-06 16:30:00+00:00,17.261,83.885994,1016.68353
2016-01-06 17:30:00+00:00,16.611,86.85102,1016.6808
2016-01-06 18:30:00+00:00,16.011,90.52585,1016.47845
2016-01-06 19:30:00+00:00,15.761001,90.2159,1016.3773
2016-01-06 20:30:00+00:00,15.511001,90.78473,1015.97656
2016-01-06 21:30:00+00:00,15.511001,90.490875,1016.2762
2016-01-06 22:30:00+00:00,16.161001,88.79853,1016.1795
2016-01-06 23:30:00+00:00,16.211,90.832214,1016.7787
2016-01-07 00:30:00+00:00,15.561001,95.2962,1017.07544
2016-01-07 01:30:00+00:00,16.661001,91.15485,1018.0792
2016-01-07 02:30:00+00:00,19.761,74.318054,1018.99207
2016-01-07 03:30:00+00:00,22.461,60.773438,1019.4035
2016-01-07 04:30:00+00:00,24.161001,52.926846,1019.211
2016-01-07 05:30:00+00:00,25.211,48.43286,1017.81726
2016-01-07 06:30:00+00:00,25.461,49.773865,1016.62
2016-01-07 07:30:00+00:00,25.861,47.67071,1015.22345
2016-01-07 08:30:00+00:00,26.011,46.488285,1014.6248
2016-01-07 09:30:00+00:00,25.811,46.434032,1014.5239
2016-01-07 10:30:00+00:00,25.011,51.623466,1014.5208
2016-01-07 11:30:00+00:00,23.661001,56.70074,1014.8144
2016-01-07 12:30:00+00:00,22.161001,63.509815,1015.4072
2016-01-07 13:30:00+00:00,20.861,70.56067,1015.801
2016-01-07 14:30:00+00:00,19.611,78.2066,1016.19507
2016-01-07 15:30:00+00:00,18.761,83.254036,1016.391
