date,temperature,humidity,pressure,label,hour,month,cos_hour,sin_hour,cos_month,sin_month,temp_gradient,humid_gradient,press_gradient
2016-01-01 17:30:00+00:00,16.761,87.14599,1018.6788,genuine,17,1,-0.25881904510252063,-0.9659258262890683,0.8660254037844387,0.49999999999999994,-0.8000000000000007,3.4958599999999933,-0.5031999999999925
2016-01-01 18:30:00+00:00,16.111,90.241035,1018.47614,genuine,18,1,-1.8369701987210297e-16,-1.0,0.8660254037844387,0.49999999999999994,-0.6499999999999986,3.095044999999999,-0.20266000000003714
2016-01-01 19:30:00+00:00,15.461,91.37177,1017.87415,genuine,19,1,0.2588190451025203,-0.9659258262890684,0.8660254037844387,0.49999999999999994,-0.6500000000000004,1.1307350000000014,-0.6019900000000007
2016-01-01 20:30:00+00:00,14.961,92.23487,1017.4721,genuine,20,1,0.5000000000000001,-0.8660254037844386,0.8660254037844387,0.49999999999999994,-0.5,0.8631000000000029,-0.4020500000000311
2016-01-01 21:30:00+00:00,14.511001,92.81174,1017.3703,genuine,21,1,0.7071067811865474,-0.7071067811865477,0.8660254037844387,0.49999999999999994,-0.44999900000000004,0.5768699999999995,-0.10179999999991196
2016-01-01 22:30:00+00:00,14.461,92.507,1016.67084,genuine,22,1,0.8660254037844384,-0.5000000000000004,0.8660254037844387,0.49999999999999994,-0.05000099999999996,-0.30473999999999535,-0.6994600000000446
2016-01-01 23:30:00+00:00,15.111,90.75743,1017.3731,genuine,23,1,0.9659258262890681,-0.25881904510252157,0.8660254037844387,0.49999999999999994,0.6500000000000004,-1.7495700000000056,0.7022600000000239
2016-01-02 00:30:00+00:00,15.911,89.64477,1017.97577,genuine,0,1,1.0,0.0,0.8660254037844387,0.49999999999999994,0.7999999999999989,-1.1126600000000053,0.6026699999999892
2016-01-02 01:30:00+00:00,16.711,87.42302,1019.0783,genuine,1,1,0.9659258262890683,0.25881904510252074,0.8660254037844387,0.49999999999999994,0.7999999999999989,-2.22175,1.1025300000000016
2016-01-02 02:30:00+00:00,19.811,73.61289,1019.7911,genuine,2,1,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,3.1000000000000014,-13.810130000000001,0.7128000000000156
2016-01-02 03:30:00+00:00,22.661001,61.21295,1020.10345,genuine,3,1,0.7071067811865476,0.7071067811865475,0.8660254037844387,0.49999999999999994,2.850000999999999,-12.399939999999994,0.31234999999992397
2016-01-02 04:30:00+00:00,24.411001,50.308765,1019.51196,genuine,4,1,0.5000000000000001,0.8660254037844386,0.8660254037844387,0.49999999999999994,1.75,-10.904184999999998,-0.5914899999999079
2016-01-02 05:30:00+00:00,25.411001,44.981358,1018.31757,genuine,5,1,0.25881904510252074,0.9659258262890683,0.8660254037844387,0.49999999999999994,1.0,-5.327407000000001,-1.1943899999999985
